,decade,month,Date,Extent,Month
989,1980,1984-03,26,4.295,3
1354,1980,1986-03,26,4.449,3
1788,1980,1988-03,26,4.71,3
2153,1980,1989-03,26,4.668,3
259,1980,1980-03,27,3.79,3
624,1980,1982-03,27,5.437,3
1172,1980,1985-03,27,4.303999999999999,3
1537,1980,1987-03,27,4.9910000000000005,3
1789,1980,1988-03,27,4.8389999999999995,3
2154,1980,1989-03,27,4.731,3
442,1980,1981-03,28,4.195,3
807,1980,1983-03,28,4.835,3
990,1980,1984-03,28,4.465,3
1355,1980,1986-03,28,4.565,3
1790,1980,1988-03,28,4.831,3
2155,1980,1989-03,28,4.726,3
260,1980,1980-03,29,3.966,3
625,1980,1982-03,29,5.707999999999999,3
1173,1980,1985-03,29,4.5760000000000005,3
1538,1980,1987-03,29,5.048,3
1791,1980,1988-03,29,4.838,3
2156,1980,1989-03,29,4.806,3
443,1980,1981-03,30,4.291,3
808,1980,1983-03,30,4.967,3
991,1980,1984-03,30,4.676,3
1356,1980,1986-03,30,4.912,3
1792,1980,1988-03,30,4.869,3
2157,1980,1989-03,30,4.837,3
261,1980,1980-03,31,4.169,3
626,1980,1982-03,31,5.972,3
1174,1980,1985-03,31,4.664,3
1539,1980,1987-03,31,5.189,3
1793,1980,1988-03,31,4.89,3
2158,1980,1989-03,31,4.856,3
444,1980,1981-04,1,4.505,4
809,1980,1983-04,1,5.138999999999999,4
992,1980,1984-04,1,4.928,4
1357,1980,1986-04,1,5.1770000000000005,4
1794,1980,1988-04,1,4.944,4
2159,1980,1989-04,1,4.98,4
262,1980,1980-04,2,4.263999999999999,4
627,1980,1982-04,2,6.2620000000000005,4
1175,1980,1985-04,2,4.899,4
1540,1980,1987-04,2,5.318,4
1795,1980,1988-04,2,5.037,4
2160,1980,1989-04,2,5.006,4
445,1980,1981-04,3,4.5889999999999995,4
810,1980,1983-04,3,5.369,4
993,1980,1984-04,3,5.1339999999999995,4
1358,1980,1986-04,3,5.313,4
1796,1980,1988-04,3,5.081,4
2161,1980,1989-04,3,5.09,4
263,1980,1980-04,4,4.348,4
628,1980,1982-04,4,6.483,4
1176,1980,1985-04,4,5.083,4
1541,1980,1987-04,4,5.547999999999999,4
1797,1980,1988-04,4,5.148,4
2162,1980,1989-04,4,5.18,4
446,1980,1981-04,5,4.787,4
811,1980,1983-04,5,5.559,4
994,1980,1984-04,5,5.327000000000001,4
1359,1980,1986-04,5,5.496,4
1798,1980,1988-04,5,5.202000000000001,4
2163,1980,1989-04,5,5.2829999999999995,4
264,1980,1980-04,6,4.563,4
629,1980,1982-04,6,6.6129999999999995,4
1177,1980,1985-04,6,5.417999999999999,4
1542,1980,1987-04,6,5.689,4
1799,1980,1988-04,6,5.282,4
2164,1980,1989-04,6,5.3389999999999995,4
447,1980,1981-04,7,5.018,4
812,1980,1983-04,7,5.724,4
995,1980,1984-04,7,5.5920000000000005,4
1360,1980,1986-04,7,5.671,4
1800,1980,1988-04,7,5.417000000000001,4
2165,1980,1989-04,7,5.41,4
265,1980,1980-04,8,4.708,4
630,1980,1982-04,8,6.76,4
1178,1980,1985-04,8,5.751,4
1543,1980,1987-04,8,5.975,4
1801,1980,1988-04,8,5.513,4
2166,1980,1989-04,8,5.52,4
448,1980,1981-04,9,5.136,4
813,1980,1983-04,9,6.004,4
996,1980,1984-04,9,5.718,4
1361,1980,1986-04,9,5.891,4
1802,1980,1988-04,9,5.547000000000001,4
2167,1980,1989-04,9,5.577000000000001,4
266,1980,1980-04,10,4.76,4
631,1980,1982-04,10,6.999,4
1179,1980,1985-04,10,5.747000000000001,4
1544,1980,1987-04,10,6.246,4
1803,1980,1988-04,10,5.614,4
2168,1980,1989-04,10,5.62,4
449,1980,1981-04,11,5.417000000000001,4
814,1980,1983-04,11,6.125,4
997,1980,1984-04,11,5.922000000000001,4
1362,1980,1986-04,11,6.002000000000001,4
1804,1980,1988-04,11,5.705,4
2169,1980,1989-04,11,5.744,4
267,1980,1980-04,12,4.937,4
632,1980,1982-04,12,7.229,4
1180,1980,1985-04,12,6.082999999999999,4
1545,1980,1987-04,12,6.483,4
1805,1980,1988-04,12,5.824,4
2170,1980,1989-04,12,5.8229999999999995,4
450,1980,1981-04,13,5.565,4
815,1980,1983-04,13,6.303,4
998,1980,1984-04,13,6.107,4
1363,1980,1986-04,13,6.149,4
1806,1980,1988-04,13,5.992000000000001,4
2171,1980,1989-04,13,5.936,4
268,1980,1980-04,14,5.026,4
633,1980,1982-04,14,7.495,4
1181,1980,1985-04,14,6.215,4
1546,1980,1987-04,14,6.761,4
1807,1980,1988-04,14,6.1370000000000005,4
2172,1980,1989-04,14,5.982,4
451,1980,1981-04,15,5.792999999999999,4
816,1980,1983-04,15,6.412000000000001,4
999,1980,1984-04,15,6.3389999999999995,4
1364,1980,1986-04,15,6.332000000000001,4
1808,1980,1988-04,15,6.27,4
2173,1980,1989-04,15,6.111000000000001,4
269,1980,1980-04,16,5.197,4
634,1980,1982-04,16,7.787999999999999,4
1182,1980,1985-04,16,6.432,4
1547,1980,1987-04,16,6.925,4
1809,1980,1988-04,16,6.414,4
2174,1980,1989-04,16,6.225,4
452,1980,1981-04,17,5.9879999999999995,4
817,1980,1983-04,17,6.671,4
1000,1980,1984-04,17,6.655,4
1365,1980,1986-04,17,6.507000000000001,4
1810,1980,1988-04,17,6.537999999999999,4
2175,1980,1989-04,17,6.327999999999999,4
270,1980,1980-04,18,5.465,4
635,1980,1982-04,18,8.049,4
1183,1980,1985-04,18,6.683,4
1548,1980,1987-04,18,7.065,4
1811,1980,1988-04,18,6.622000000000001,4
2176,1980,1989-04,18,6.471,4
453,1980,1981-04,19,6.2139999999999995,4
818,1980,1983-04,19,6.829,4
1001,1980,1984-04,19,6.837000000000001,4
1366,1980,1986-04,19,6.645,4
1812,1980,1988-04,19,6.683,4
2177,1980,1989-04,19,6.587000000000001,4
271,1980,1980-04,20,5.726,4
636,1980,1982-04,20,8.183,4
1184,1980,1985-04,20,7.03,4
1549,1980,1987-04,20,7.254,4
1813,1980,1988-04,20,6.768,4
2178,1980,1989-04,20,6.763,4
454,1980,1981-04,21,6.393,4
819,1980,1983-04,21,6.997000000000001,4
1002,1980,1984-04,21,7.018,4
1367,1980,1986-04,21,6.9879999999999995,4
1814,1980,1988-04,21,6.836,4
2179,1980,1989-04,21,6.905,4
272,1980,1980-04,22,6.019,4
637,1980,1982-04,22,8.442,4
1185,1980,1985-04,22,7.221,4
1550,1980,1987-04,22,7.456,4
1815,1980,1988-04,22,6.962000000000001,4
2180,1980,1989-04,22,7.024,4
455,1980,1981-04,23,6.7170000000000005,4
820,1980,1983-04,23,7.172000000000001,4
1003,1980,1984-04,23,7.35,4
1368,1980,1986-04,23,7.105,4
1816,1980,1988-04,23,7.007999999999999,4
2181,1980,1989-04,23,7.125,4
273,1980,1980-04,24,6.215,4
638,1980,1982-04,24,8.538,4
1186,1980,1985-04,24,7.391,4
1551,1980,1987-04,24,7.652,4
1817,1980,1988-04,24,7.172000000000001,4
2182,1980,1989-04,24,7.164,4
456,1980,1981-04,25,6.903,4
821,1980,1983-04,25,7.346,4
1004,1980,1984-04,25,7.577000000000001,4
1369,1980,1986-04,25,7.382999999999999,4
1818,1980,1988-04,25,7.218,4
2183,1980,1989-04,25,7.311,4
274,1980,1980-04,26,6.34,4
639,1980,1982-04,26,8.785,4
1187,1980,1985-04,26,7.492999999999999,4
1552,1980,1987-04,26,7.737,4
1819,1980,1988-04,26,7.327999999999999,4
2184,1980,1989-04,26,7.457999999999999,4
457,1980,1981-04,27,7.167000000000001,4
822,1980,1983-04,27,7.572,4
1005,1980,1984-04,27,7.794,4
1370,1980,1986-04,27,7.507000000000001,4
1820,1980,1988-04,27,7.421,4
2185,1980,1989-04,27,7.541,4
275,1980,1980-04,28,6.626,4
640,1980,1982-04,28,9.037,4
1188,1980,1985-04,28,7.8260000000000005,4
1553,1980,1987-04,28,7.856,4
1821,1980,1988-04,28,7.522,4
2186,1980,1989-04,28,7.747999999999999,4
458,1980,1981-04,29,7.385,4
823,1980,1983-04,29,7.834,4
1006,1980,1984-04,29,8.032,4
1371,1980,1986-04,29,7.617000000000001,4
1822,1980,1988-04,29,7.665,4
2187,1980,1989-04,29,7.888999999999999,4
276,1980,1980-04,30,6.881,4
641,1980,1982-04,30,9.181000000000001,4
1189,1980,1985-04,30,8.126,4
1554,1980,1987-04,30,7.989,4
1823,1980,1988-04,30,7.752000000000001,4
2188,1980,1989-04,30,8.048,4
459,1980,1981-05,1,7.5489999999999995,5
824,1980,1983-05,1,8.116,5
1007,1980,1984-05,1,8.158,5
1372,1980,1986-05,1,7.872000000000001,5
1824,1980,1988-05,1,7.797000000000001,5
2189,1980,1989-05,1,8.333,5
277,1980,1980-05,2,7.1739999999999995,5
642,1980,1982-05,2,9.541,5
1190,1980,1985-05,2,8.316,5
1555,1980,1987-05,2,8.181000000000001,5
1825,1980,1988-05,2,7.9510000000000005,5
2190,1980,1989-05,2,8.477,5
460,1980,1981-05,3,7.75,5
825,1980,1983-05,3,8.341000000000001,5
1008,1980,1984-05,3,8.345,5
1373,1980,1986-05,3,8.123,5
1826,1980,1988-05,3,8.106,5
2191,1980,1989-05,3,8.539,5
278,1980,1980-05,4,7.375,5
643,1980,1982-05,4,9.593,5
1191,1980,1985-05,4,8.651,5
1556,1980,1987-05,4,8.517000000000001,5
1827,1980,1988-05,4,8.234,5
2192,1980,1989-05,4,8.692,5
461,1980,1981-05,5,8.029,5
826,1980,1983-05,5,8.448,5
1009,1980,1984-05,5,8.607999999999999,5
1374,1980,1986-05,5,8.254,5
1828,1980,1988-05,5,8.349,5
2193,1980,1989-05,5,8.839,5
279,1980,1980-05,6,7.682,5
644,1980,1982-05,6,9.749,5
1192,1980,1985-05,6,8.929,5
1557,1980,1987-05,6,8.747,5
1829,1980,1988-05,6,8.445,5
2194,1980,1989-05,6,8.94,5
462,1980,1981-05,7,8.269,5
827,1980,1983-05,7,8.55,5
1010,1980,1984-05,7,8.807,5
1375,1980,1986-05,7,8.491,5
1830,1980,1988-05,7,8.607000000000001,5
2195,1980,1989-05,7,9.065,5
280,1980,1980-05,8,7.933,5
645,1980,1982-05,8,10.024,5
1193,1980,1985-05,8,9.176,5
1558,1980,1987-05,8,8.953,5
1831,1980,1988-05,8,8.69,5
2196,1980,1989-05,8,9.212,5
463,1980,1981-05,9,8.439,5
828,1980,1983-05,9,8.897,5
1011,1980,1984-05,9,8.978,5
1376,1980,1986-05,9,8.735,5
1832,1980,1988-05,9,8.7,5
2197,1980,1989-05,9,9.413,5
281,1980,1980-05,10,8.259,5
646,1980,1982-05,10,10.34,5
1194,1980,1985-05,10,9.392999999999999,5
1559,1980,1987-05,10,9.133,5
1833,1980,1988-05,10,8.687999999999999,5
2198,1980,1989-05,10,9.521,5
464,1980,1981-05,11,8.671,5
829,1980,1983-05,11,9.122,5
1012,1980,1984-05,11,9.288,5
1377,1980,1986-05,11,8.956,5
1834,1980,1988-05,11,8.831,5
2199,1980,1989-05,11,9.64,5
282,1980,1980-05,12,8.466000000000001,5
647,1980,1982-05,12,10.507,5
1195,1980,1985-05,12,9.693999999999999,5
1560,1980,1987-05,12,9.357000000000001,5
1835,1980,1988-05,12,8.933,5
2200,1980,1989-05,12,9.781,5
465,1980,1981-05,13,8.912,5
830,1980,1983-05,13,9.307,5
1013,1980,1984-05,13,9.533999999999999,5
1378,1980,1986-05,13,9.3,5
1836,1980,1988-05,13,9.09,5
2201,1980,1989-05,13,9.951,5
283,1980,1980-05,14,8.557,5
648,1980,1982-05,14,10.564,5
1196,1980,1985-05,14,9.95,5
1561,1980,1987-05,14,9.508,5
1837,1980,1988-05,14,9.285,5
2202,1980,1989-05,14,10.082,5
466,1980,1981-05,15,9.225,5
831,1980,1983-05,15,9.539,5
1014,1980,1984-05,15,9.618,5
1379,1980,1986-05,15,9.616,5
1838,1980,1988-05,15,9.475,5
2203,1980,1989-05,15,10.215,5
284,1980,1980-05,16,8.914,5
649,1980,1982-05,16,10.644,5
1197,1980,1985-05,16,10.285,5
1562,1980,1987-05,16,9.721,5
1839,1980,1988-05,16,9.611,5
2204,1980,1989-05,16,10.366,5
467,1980,1981-05,17,9.396,5
832,1980,1983-05,17,9.746,5
1015,1980,1984-05,17,9.919,5
1380,1980,1986-05,17,9.685,5
1840,1980,1988-05,17,9.767000000000001,5
2205,1980,1989-05,17,10.495,5
285,1980,1980-05,18,9.087,5
650,1980,1982-05,18,10.944,5
1198,1980,1985-05,18,10.449000000000002,5
1563,1980,1987-05,18,9.951,5
1841,1980,1988-05,18,9.904,5
2206,1980,1989-05,18,10.585,5
468,1980,1981-05,19,9.707,5
833,1980,1983-05,19,9.874,5
1016,1980,1984-05,19,10.094,5
1381,1980,1986-05,19,9.679,5
1842,1980,1988-05,19,10.104,5
2207,1980,1989-05,19,10.755,5
286,1980,1980-05,20,9.3,5
651,1980,1982-05,20,11.097999999999999,5
1199,1980,1985-05,20,10.698,5
1564,1980,1987-05,20,10.099,5
1843,1980,1988-05,20,10.19,5
2208,1980,1989-05,20,10.87,5
469,1980,1981-05,21,9.932,5
834,1980,1983-05,21,9.921,5
1017,1980,1984-05,21,10.251,5
1382,1980,1986-05,21,9.887,5
1844,1980,1988-05,21,10.274000000000001,5
2209,1980,1989-05,21,10.972999999999999,5
287,1980,1980-05,22,9.588,5
652,1980,1982-05,22,11.385,5
1200,1980,1985-05,22,10.913,5
1565,1980,1987-05,22,10.231,5
1845,1980,1988-05,22,10.331,5
2210,1980,1989-05,22,11.099,5
470,1980,1981-05,23,10.293,5
835,1980,1983-05,23,10.036,5
1018,1980,1984-05,23,10.549000000000001,5
1383,1980,1986-05,23,9.931000000000001,5
1846,1980,1988-05,23,10.44,5
2211,1980,1989-05,23,11.248,5
288,1980,1980-05,24,9.832,5
653,1980,1982-05,24,11.405,5
1201,1980,1985-05,24,11.270999999999999,5
1566,1980,1987-05,24,10.442,5
1847,1980,1988-05,24,10.485999999999999,5
2212,1980,1989-05,24,11.359000000000002,5
471,1980,1981-05,25,10.481,5
836,1980,1983-05,25,10.399000000000001,5
1019,1980,1984-05,25,10.679,5
1384,1980,1986-05,25,10.026,5
1848,1980,1988-05,25,10.61,5
2213,1980,1989-05,25,11.435,5
289,1980,1980-05,26,10.062999999999999,5
654,1980,1982-05,26,11.720999999999998,5
1202,1980,1985-05,26,11.435,5
1567,1980,1987-05,26,10.675999999999998,5
1849,1980,1988-05,26,10.777999999999999,5
2214,1980,1989-05,26,11.612,5
472,1980,1981-05,27,10.700999999999999,5
837,1980,1983-05,27,10.523,5
1020,1980,1984-05,27,10.789000000000001,5
1385,1980,1986-05,27,9.947000000000001,5
1850,1980,1988-05,27,10.949000000000002,5
2215,1980,1989-05,27,11.775,5
290,1980,1980-05,28,10.207,5
655,1980,1982-05,28,11.880999999999998,5
1203,1980,1985-05,28,11.466,5
1568,1980,1987-05,28,10.859000000000002,5
1851,1980,1988-05,28,11.072000000000001,5
2216,1980,1989-05,28,11.83,5
473,1980,1981-05,29,10.987,5
838,1980,1983-05,29,10.719000000000001,5
1021,1980,1984-05,29,11.027000000000001,5
1386,1980,1986-05,29,10.02,5
1852,1980,1988-05,29,11.183,5
2217,1980,1989-05,29,12.013,5
291,1980,1980-05,30,10.413,5
656,1980,1982-05,30,11.979000000000001,5
1204,1980,1985-05,30,11.665999999999999,5
1569,1980,1987-05,30,11.036,5
1853,1980,1988-05,30,11.35,5
2218,1980,1989-05,30,12.040999999999999,5
474,1980,1981-05,31,11.333,5
839,1980,1983-05,31,10.878,5
1022,1980,1984-05,31,11.331,5
1387,1980,1986-05,31,10.208,5
1854,1980,1988-05,31,11.440999999999999,5
2219,1980,1989-05,31,12.056,5
292,1980,1980-06,1,10.681,6
657,1980,1982-06,1,12.18,6
1205,1980,1985-06,1,11.817,6
1570,1980,1987-06,1,11.397,6
1855,1980,1988-06,1,11.523,6
2220,1980,1989-06,1,12.151,6
475,1980,1981-06,2,11.609000000000002,6
840,1980,1983-06,2,11.003,6
1023,1980,1984-06,2,11.57,6
1388,1980,1986-06,2,11.37,6
1856,1980,1988-06,2,11.677,6
2221,1980,1989-06,2,12.234000000000002,6
293,1980,1980-06,3,10.742,6
658,1980,1982-06,3,12.318,6
1206,1980,1985-06,3,12.109000000000002,6
1571,1980,1987-06,3,11.588,6
1857,1980,1988-06,3,11.841,6
2222,1980,1989-06,3,12.373,6
476,1980,1981-06,4,11.792,6
841,1980,1983-06,4,11.225,6
1024,1980,1984-06,4,11.785,6
1389,1980,1986-06,4,11.495999999999999,6
1858,1980,1988-06,4,12.083,6
2223,1980,1989-06,4,12.458,6
294,1980,1980-06,5,11.110999999999999,6
659,1980,1982-06,5,12.625,6
1207,1980,1985-06,5,12.280999999999999,6
1572,1980,1987-06,5,11.579,6
1859,1980,1988-06,5,12.183,6
2224,1980,1989-06,5,12.537,6
477,1980,1981-06,6,11.822000000000001,6
842,1980,1983-06,6,11.612,6
1025,1980,1984-06,6,11.943,6
1390,1980,1986-06,6,11.912,6
1860,1980,1988-06,6,12.220999999999998,6
2225,1980,1989-06,6,12.561,6
295,1980,1980-06,7,11.314,6
660,1980,1982-06,7,12.773,6
1208,1980,1985-06,7,12.658,6
1573,1980,1987-06,7,11.91,6
1861,1980,1988-06,7,12.286,6
2226,1980,1989-06,7,12.671,6
478,1980,1981-06,8,11.885,6
843,1980,1983-06,8,11.884,6
1026,1980,1984-06,8,12.273,6
1391,1980,1986-06,8,12.152000000000001,6
1862,1980,1988-06,8,12.297,6
2227,1980,1989-06,8,12.687000000000001,6
296,1980,1980-06,9,11.665,6
661,1980,1982-06,9,12.937999999999999,6
1209,1980,1985-06,9,13.023,6
1574,1980,1987-06,9,12.04,6
1863,1980,1988-06,9,12.408,6
2228,1980,1989-06,9,12.743,6
479,1980,1981-06,10,12.235999999999999,6
844,1980,1983-06,10,12.058,6
1027,1980,1984-06,10,12.567,6
1392,1980,1986-06,10,12.147,6
1864,1980,1988-06,10,12.397,6
2229,1980,1989-06,10,12.874,6
297,1980,1980-06,11,11.960999999999999,6
662,1980,1982-06,11,13.270999999999999,6
1210,1980,1985-06,11,13.13,6
1575,1980,1987-06,11,12.135,6
1865,1980,1988-06,11,12.501,6
2230,1980,1989-06,11,13.014000000000001,6
480,1980,1981-06,12,12.599,6
845,1980,1983-06,12,12.31,6
1028,1980,1984-06,12,12.735999999999999,6
1393,1980,1986-06,12,12.190999999999999,6
1866,1980,1988-06,12,12.63,6
2231,1980,1989-06,12,13.172,6
298,1980,1980-06,13,12.276,6
663,1980,1982-06,13,13.415,6
1211,1980,1985-06,13,13.342,6
1576,1980,1987-06,13,12.360999999999999,6
1867,1980,1988-06,13,12.686,6
2232,1980,1989-06,13,13.289000000000001,6
481,1980,1981-06,14,12.767999999999999,6
846,1980,1983-06,14,12.432,6
1029,1980,1984-06,14,13.064,6
1394,1980,1986-06,14,12.363,6
1868,1980,1988-06,14,12.775,6
2233,1980,1989-06,14,13.377,6
299,1980,1980-06,15,12.644,6
664,1980,1982-06,15,13.562000000000001,6
1212,1980,1985-06,15,13.585999999999999,6
1577,1980,1987-06,15,12.693,6
1869,1980,1988-06,15,12.942,6
2234,1980,1989-06,15,13.527999999999999,6
482,1980,1981-06,16,13.142000000000001,6
847,1980,1983-06,16,12.797,6
1030,1980,1984-06,16,13.25,6
1395,1980,1986-06,16,12.540999999999999,6
1870,1980,1988-06,16,13.171,6
2235,1980,1989-06,16,13.645,6
300,1980,1980-06,17,12.838,6
665,1980,1982-06,17,13.661,6
1213,1980,1985-06,17,13.797,6
1578,1980,1987-06,17,12.806,6
1871,1980,1988-06,17,13.408,6
2236,1980,1989-06,17,13.745,6
483,1980,1981-06,18,13.593,6
848,1980,1983-06,18,12.927,6
1031,1980,1984-06,18,13.350999999999999,6
1396,1980,1986-06,18,12.796,6
1872,1980,1988-06,18,13.547,6
2237,1980,1989-06,18,13.87,6
301,1980,1980-06,19,13.119000000000002,6
666,1980,1982-06,19,13.74,6
1214,1980,1985-06,19,13.925999999999998,6
1579,1980,1987-06,19,12.957,6
1873,1980,1988-06,19,13.639000000000001,6
2238,1980,1989-06,19,14.04,6
484,1980,1981-06,20,13.67,6
849,1980,1983-06,20,13.004000000000001,6
1032,1980,1984-06,20,13.720999999999998,6
1397,1980,1986-06,20,13.280999999999999,6
1874,1980,1988-06,20,13.7,6
2239,1980,1989-06,20,14.193,6
302,1980,1980-06,21,13.311,6
667,1980,1982-06,21,13.829,6
1215,1980,1985-06,21,13.982999999999999,6
1580,1980,1987-06,21,13.235999999999999,6
1875,1980,1988-06,21,13.684000000000001,6
2240,1980,1989-06,21,14.333,6
485,1980,1981-06,22,13.754000000000001,6
850,1980,1983-06,22,13.251,6
1033,1980,1984-06,22,13.862,6
1398,1980,1986-06,22,13.434000000000001,6
1876,1980,1988-06,22,13.69,6
2241,1980,1989-06,22,14.407,6
303,1980,1980-06,23,13.671,6
668,1980,1982-06,23,13.994000000000002,6
1216,1980,1985-06,23,14.17,6
1581,1980,1987-06,23,13.497,6
1877,1980,1988-06,23,13.825999999999999,6
2242,1980,1989-06,23,14.418,6
486,1980,1981-06,24,14.008,6
851,1980,1983-06,24,13.517000000000001,6
1034,1980,1984-06,24,14.151,6
1399,1980,1986-06,24,13.376,6
1878,1980,1988-06,24,13.939,6
2243,1980,1989-06,24,14.458,6
304,1980,1980-06,25,14.046,6
669,1980,1982-06,25,14.161,6
1217,1980,1985-06,25,14.249,6
1582,1980,1987-06,25,13.731,6
1879,1980,1988-06,25,14.123,6
2244,1980,1989-06,25,14.562000000000001,6
487,1980,1981-06,26,14.317,6
852,1980,1983-06,26,13.677999999999999,6
1035,1980,1984-06,26,14.389000000000001,6
1400,1980,1986-06,26,13.557,6
1880,1980,1988-06,26,14.165,6
2245,1980,1989-06,26,14.648,6
305,1980,1980-06,27,13.912,6
670,1980,1982-06,27,14.248,6
1218,1980,1985-06,27,14.555,6
1583,1980,1987-06,27,14.008,6
1881,1980,1988-06,27,14.204,6
2246,1980,1989-06,27,14.763,6
488,1980,1981-06,28,14.599,6
853,1980,1983-06,28,13.904000000000002,6
1036,1980,1984-06,28,14.695,6
1401,1980,1986-06,28,13.696,6
1882,1980,1988-06,28,14.325,6
2247,1980,1989-06,28,14.807,6
306,1980,1980-06,29,14.062999999999999,6
671,1980,1982-06,29,14.536,6
1219,1980,1985-06,29,14.802,6
1584,1980,1987-06,29,14.327,6
1883,1980,1988-06,29,14.412,6
2248,1980,1989-06,29,14.880999999999998,6
489,1980,1981-06,30,14.834000000000001,6
854,1980,1983-06,30,14.037,6
1037,1980,1984-06,30,15.1,6
1402,1980,1986-06,30,13.993,6
1884,1980,1988-06,30,14.501,6
2249,1980,1989-06,30,14.974,6
307,1980,1980-07,1,14.199000000000002,7
672,1980,1982-07,1,14.696,7
1220,1980,1985-07,1,14.935,7
1585,1980,1987-07,1,14.667,7
1885,1980,1988-07,1,14.520999999999999,7
2250,1980,1989-07,1,15.020999999999999,7
490,1980,1981-07,2,15.061,7
855,1980,1983-07,2,14.46,7
1038,1980,1984-07,2,15.402999999999999,7
1403,1980,1986-07,2,14.152000000000001,7
1886,1980,1988-07,2,14.568,7
2251,1980,1989-07,2,15.048,7
308,1980,1980-07,3,14.417,7
673,1980,1982-07,3,14.950999999999999,7
1221,1980,1985-07,3,15.048,7
1586,1980,1987-07,3,14.745999999999999,7
1887,1980,1988-07,3,14.614,7
2252,1980,1989-07,3,15.033,7
491,1980,1981-07,4,15.235,7
856,1980,1983-07,4,14.718,7
1039,1980,1984-07,4,15.623,7
1404,1980,1986-07,4,14.224,7
1888,1980,1988-07,4,14.74,7
2253,1980,1989-07,4,15.094000000000001,7
309,1980,1980-07,5,14.686,7
674,1980,1982-07,5,15.107999999999999,7
1222,1980,1985-07,5,15.290999999999999,7
1587,1980,1987-07,5,14.912,7
1889,1980,1988-07,5,14.8,7
2254,1980,1989-07,5,15.095999999999998,7
492,1980,1981-07,6,15.362,7
857,1980,1983-07,6,14.857999999999999,7
1040,1980,1984-07,6,15.95,7
1405,1980,1986-07,6,14.163,7
1890,1980,1988-07,6,14.862,7
2255,1980,1989-07,6,15.151,7
310,1980,1980-07,7,14.935,7
675,1980,1982-07,7,15.147,7
1223,1980,1985-07,7,15.365,7
1588,1980,1987-07,7,15.091,7
1891,1980,1988-07,7,14.943,7
2256,1980,1989-07,7,15.217,7
493,1980,1981-07,8,15.356,7
858,1980,1983-07,8,14.979000000000001,7
1041,1980,1984-07,8,15.922,7
1406,1980,1986-07,8,14.397,7
1892,1980,1988-07,8,15.033,7
2257,1980,1989-07,8,15.186,7
311,1980,1980-07,9,15.065999999999999,7
676,1980,1982-07,9,15.25,7
1224,1980,1985-07,9,15.398,7
1589,1980,1987-07,9,15.107000000000001,7
1893,1980,1988-07,9,15.107000000000001,7
2258,1980,1989-07,9,15.167,7
494,1980,1981-07,10,15.559000000000001,7
859,1980,1983-07,10,15.088,7
1042,1980,1984-07,10,16.063,7
1407,1980,1986-07,10,14.604000000000001,7
1894,1980,1988-07,10,15.209000000000001,7
2259,1980,1989-07,10,15.212,7
312,1980,1980-07,11,15.225999999999999,7
677,1980,1982-07,11,15.38,7
1225,1980,1985-07,11,15.54,7
1590,1980,1987-07,11,15.3,7
1895,1980,1988-07,11,15.342,7
2260,1980,1989-07,11,15.26,7
495,1980,1981-07,12,15.757,7
860,1980,1983-07,12,15.273,7
1043,1980,1984-07,12,16.302,7
1408,1980,1986-07,12,14.714,7
1896,1980,1988-07,12,15.479000000000001,7
2261,1980,1989-07,12,15.368,7
313,1980,1980-07,13,15.429,7
678,1980,1982-07,13,15.764000000000001,7
1226,1980,1985-07,13,15.732000000000001,7
1591,1980,1987-07,13,15.392999999999999,7
1897,1980,1988-07,13,15.673,7
2262,1980,1989-07,13,15.437000000000001,7
496,1980,1981-07,14,15.918,7
861,1980,1983-07,14,15.429,7
1044,1980,1984-07,14,16.282,7
1409,1980,1986-07,14,15.157,7
1898,1980,1988-07,14,15.773,7
2263,1980,1989-07,14,15.499,7
314,1980,1980-07,15,15.539000000000001,7
679,1980,1982-07,15,16.107,7
1227,1980,1985-07,15,15.817,7
1592,1980,1987-07,15,15.655,7
1899,1980,1988-07,15,15.876,7
2264,1980,1989-07,15,15.542,7
497,1980,1981-07,16,16.021,7
862,1980,1983-07,16,15.481,7
1045,1980,1984-07,16,16.367,7
1410,1980,1986-07,16,15.481,7
1900,1980,1988-07,16,15.937000000000001,7
2265,1980,1989-07,16,15.593,7
315,1980,1980-07,17,15.719000000000001,7
680,1980,1982-07,17,15.997,7
1228,1980,1985-07,17,15.744000000000002,7
1593,1980,1987-07,17,15.809000000000001,7
1901,1980,1988-07,17,15.932,7
2266,1980,1989-07,17,15.69,7
498,1980,1981-07,18,16.09,7
863,1980,1983-07,18,15.52,7
1046,1980,1984-07,18,16.434,7
1411,1980,1986-07,18,15.697000000000001,7
1902,1980,1988-07,18,16.007,7
2267,1980,1989-07,18,15.757,7
316,1980,1980-07,19,15.845999999999998,7
681,1980,1982-07,19,15.905999999999999,7
1229,1980,1985-07,19,15.788,7
1594,1980,1987-07,19,15.915,7
1903,1980,1988-07,19,16.005,7
2268,1980,1989-07,19,15.821,7
499,1980,1981-07,20,16.267,7
864,1980,1983-07,20,15.702,7
1047,1980,1984-07,20,16.5,7
1412,1980,1986-07,20,15.918,7
1904,1980,1988-07,20,16.104,7
2269,1980,1989-07,20,15.957,7
317,1980,1980-07,21,15.967,7
682,1980,1982-07,21,16.09,7
1230,1980,1985-07,21,16.006,7
1595,1980,1987-07,21,16.018,7
1905,1980,1988-07,21,16.16,7
